Shook was an electronic music magazine, based in London, which covered various forms of British and black music underground. 	 Shook was an underground independently produced electronic music magazine, based in London, which covered various forms of British music and black music.	0	1	0.95540667	0.04459335
With financial regulation, sectoral regulators sometimes share the world view of their regulated entities. 	 Using sectoral regulation, financial regulators sometimes share the worldview of their regulated entities.	1	0	0.0034883237	0.99651164
On his mother, Elizabeth's side were Sir William Mordaunt, chancellor of the Duchy of Cornwall, and John Mordaunt, chief Prothonotary of the Common Pleas. 	 On his mother's side were Elizabeth William Mordaunt, Chancellor of the Duchy of Cornwall, and John Mordaunt, Chief Prothonotary of the Common Pleas.	1	0	0.010129322	0.9898707
Their mission is to guard various space outposts from hordes of incoming enemy ships. 	 Their mission is to guard various outposts from hordes of enemy ships.	1	0	0.0036852327	0.9963148
Roy joined the Communist Party of India in 1963 and led trade union movements in Bansdroni in Kolkata. 	 Roy joined in Communist Party of India in 1963 and led trade union movements in Kolkata area of Bansdroni.	1	0	0.037250947	0.96274906
Grady Howard was elected first mayor on this date, and was officially named the interim mayor of Spring Lake on June 5, 1951. 	 Grady Howard was elected the first mayor on this date and officially appointed Mayor of Spring Lake on June 5, 1951.	1	0	0.005307614	0.9946924
Three brigades ( 11 Battalions ) were raised for conventional warfare ; a large guerrilla force ( estimated at 100, 000 ) was trained. 	 Three brigades ( 11 battalions ) were trained for conventional warfare, a large guerrilla force ( estimated at 100, 000 ) was set up.	1	0	0.037050407	0.9629496
On May 8, 2015, Michel Soro lost to Tapia. 	 On 8 May 2015, Michel Soro Tapia lost.	0	1	0.9906441	0.009355899
An EP named Dido Live, with three of the seventeen live tracks on the DVD, was exclusively released digitally through the iTunes Store on 21 June 2005. 	 An EP called Dido Live with three of the seventeen live tracks on the DVD was released exclusively via the iTunes Store digitally on June 21, 2005.	1	0	0.004623644	0.99537635
He died on September 19, 1891 in Gallatin, Tennessee, and received a Masonic in Gallatin. 	 Bunting died on September 19, 1891 in Gallatin. He received a Masonic funeral in Gallatin, Tennessee.	0	1	0.68716747	0.3128325
When a stress is applied to a viscoelastic material such as a polymer, parts of the long polymer chain change positions. 	 When a voltage is applied to a viscoelastic material such as a polymer, parts of the long polymer chain change.	1	0	0.0039190357	0.99608094
The uvular ejective is a type of consonantal sound, used in some spoken languages. The symbol in the International Phonetic Alphabet that represents this sound is. 	 The Consonant - Ejective is a kind of uvular sound that is used in some spoken languages The symbol in the International Phonetic Alphabet, which represents this sound,	1	0	0.08533532	0.9146646
Following her success, Jones hired Jane Campion for a television miniseries that turned into the film Angel at my Table, an adaptation of Janet Frame's autobiography. 	 Following her success, Jane Campion Jones was an adaptation of Janet Frame's autobiography for a television miniseries that turned into the movie Angel at my Table.	1	0	0.013085587	0.98691446
After the Prussian victory at Waterloo, Eure was occupied by allied troops between June 1815 and November 1818. 	 After the Prussian victory at Waterloo, yours was occupied by allied troops between June 1815 and November 1818.	0	1	0.689369	0.310631
Monte Faito is a mountain in the Monti Lattari, a small mountain range chain in the Campanian Pre - Apennines, on the Sorrentine Peninsula of southwestern Italy. 	 Monte Faito is a mountain in the Monti Lattari, a small mountain range in the Campanian Pre - Apennines, on the southwestern Sorrentine peninsula of Italy.	1	0	0.004629081	0.9953709
The wrestler then jumps forward and swings around to fall backwards and let the opponent's head drop into a mat. 	 The wrestler then jumps around and swings forward to fall back and let the opponent's head drop into the mat.	1	0	0.0064039845	0.99359596
The communists discreetly believed that the Central Intelligence Agency strongly supported these protests, financially and otherwise. 	 The Communists discreetly believed that the Central Intelligence Agency financially and otherwise strongly supported these protests.	0	1	0.95000845	0.04999154
This was the first of four wars he ignited to lead against Carthage. 	 This ignited the first of four wars he was supposed to lead against Carthage.	1	0	0.14643104	0.853569
Its cultivation was introduced by Fernando Heydrich in 1880 in Cuba. 	 In Cuba its cultivation was introduced in 1880, by Fernando Heydrich in Matanzas.	1	0	0.0076957126	0.99230427
The new year, the spring, the wine and the joyful are also loved. 	 The new year, the spring, the wine and the lover are also joyful.	1	0	0.18435518	0.8156448
During his election campaign, he debated McCain twice, once in Tucson, and once in Flagstaff. 	 During his campaign, he twice debated McCain, once in Flagstaff and once in Tucson.	0	1	0.9990081	0.0009918647
João Martins Pena and Francisca de Paula Julieta Pena was born to Martins Pena in Rio de Janeiro. 	 Martins Pena was born in Rio de Janeiro to Pena João Martins and Francisca de Paula Julieta Pena.	1	0	0.46474487	0.5352552
This genus is now classified in the family of lizards, known as Iguanidae, subfamily Polychrotinae, and is no longer classified in the current invalid family, polychrotidae. 	 This genus is now in the family of lizards known as Iguanidae, subfamily Polychrotinae, and is no longer classified in the presently invalid family, Polychrotidae.	0	1	0.91032743	0.089672536
Litter sizes are usually from four to six puppies, but litters as large as one, and as small as ten occur. 	 Throws are usually four to six puppies, but litters occur as large as one and as small as ten.	1	0	0.007387318	0.9926126
This climatic region is characterized by large seasonal temperature differences, with warm to humid ( and often hot ) summers and mild winters. 	 This climatic region is typified by large seasonal temperature differences, with warm to hot ( and often humid ) summers and mild winters.	1	0	0.008176997	0.991823
Notoficula signeyensis is a species of sea snail, a true gastropod mollusk in the Buccinidae family, the navy. 	 Notoficula signeyensis is a species of sea snail, a true gastropod mollusk in the family Buccinidae, the marine whelks.	1	0	0.0044635003	0.99553657
Krokowa is a no longer operational PKP - train station in Krokowa ( Poland ), Pomeranian Voivodeship. 	 Krokowa is a no longer operational PKP railway station in Krokowa ( Pomeranian Voivodeship ), Poland.	0	1	0.99718434	0.002815696
Philosophically, it consisted of a total withdrawal from society, normally in the desert, and the constant practice of intellectual prayer. 	 Philosophically it consisted of a total withdrawal from society, normally in the desert, and the mental practice of constant prayer.	1	0	0.42396793	0.5760321
These three maternal dynasties ruled the kingdom of Waalo with the Mbooj paternal family. 	 These three paternal dynasties governed the Kingdom of Waalo with the maternal family Mbooj.	1	0	0.022619661	0.97738034
Mrs. Glad had worked in Ovamboland in 1901 - - 1919 and 1926 - - in 1936 and was there as the first inspector of schools. 	 Mrs. Glad had acted in Ovamboland in 1901 - - 1919 and 1926 - - 1936, and had worked there as the first inspector of schools.	1	0	0.011572398	0.9884276
Following the invasion of Poland by Nazi - Germany and the Soviet Union in 1939, Osterwa became active in underground education, but also became ill. 	 After the invasion of Poland by Nazi - Germany and the Soviet Union in 1939, Osterwa was active in underground education, but also became ill.	1	0	0.0038810794	0.9961189
An EP called Dido Live with three of the seventeen live tracks on the DVD was released digitally on June 21, 2005 exclusively in the iTunes Store. 	 An EP called Dido Live with three of the seventeen live tracks on the DVD was released digitally on June 21, 2005 exclusively via the iTunes Store.	1	0	0.0039042137	0.99609584
He was appointed as auxiliary bishop of ` ` Nisa in Lycia'' and titular bishop of Velletri on 25 June 1866. 	 He was appointed titular bishop of ` ` Nisa in Lycia on June 25, 1866, and the Bishop of Velletri.	1	0	0.035260573	0.96473944
` ` Cosmic Explorer'' was released on April 6, 2016, by Universal J Japan, Universal Music, and Perfume Records in four different formats. 	 “ Cosmic Explorer ” was released in four different formats by Universal Music Japan, Universal J and Perfume Records on April 6th, 2016.	1	0	0.008520942	0.9914791
John Henry Kilbuck died in 1922 in Akiak, Alaska. Edith died in 1933. 	 John Henry Kilbuck died in Akiak, Alaska and Edith in 1933 in 1922.	1	0	0.004837091	0.99516284
Furthermore, a triple threat match for the United States Championship was between Champion Jack Swagger, The Miz and Kofi Kingston. 	 Furthermore, a triple threat match for the United States Championship was between Champion Kofi Kingston, The Miz and Jack Swagger.	1	0	0.0034256785	0.9965744
With high temperature and high hydrogen partial pressure, hydrogen can diffuse into carbon steel alloys. 	 At high temperature and partial hydrogen high pressure, hydrogen can diffuse into carbon steel alloys.	1	0	0.004700024	0.99529994
Flavia Gleske, better known as Flavia Alejandra Gleske Fajin ( born May 15, 1978 ) is a Venezuelan actress. 	 Flavia Alejandra Gleske Fajin, better known as Flavia Gleske ( born May 15, 1978 ) is a Venezuelan actress and model.	1	0	0.03162068	0.9683793
Abu Halifa or Abu Hulayfah or Abu Huleifa or Abu Haleifah is a small town in the Kuwait of Al Ahmadi governorate in the southern Abu Halifa District. 	 Abu Halifa or Abu Hulayfah or Abu Huleifa or Abu Haleifah is a small town in the Abu Halifa district of the Al Ahmadi governorate in the south of Kuwait.	1	0	0.25019968	0.74980026
In Belgrade he played for the clubs of the FR Yugoslavia, FK Rad and FK Obilić before moving to clubs in France and Turkey. 	 Agbo played for the Belgrade clubs FK Rad and FK Obilić in FR Yugoslavia before moving to clubs in France and Turkey.	1	0	0.0034814286	0.9965186
He married Mary, the daughter of Timothy Pusey of Selston, Nottingham, and was succeeded by his eldest son, Richard. 	 Timothy Pusey married Mary, the daughter of Brooke of Selston, Nottingham. He was succeeded by his eldest son, Richard.	1	0	0.0092219785	0.99077797
Proposals from Met to extend from Paddington to South Kensington and south from Moorgate to Tower Hill to the south were accepted and received royal consent on July 29, 1864. 	 Suggestions from Met to extend from Paddington to South Kensington and east from Moorgate to Tower Hill to the south were accepted and received royal consent on July 29, 1864.	1	0	0.032714088	0.9672859
Over 12 million people live along the Sydney - - Melbourne rail corridor. 	 Over 12 million people live along the Melbourne - Sydney rail corridor.	0	1	0.9727508	0.027249161
In September 11, 1814 John Peter DeWint married Caroline Smith, granddaughter of John Adams. 	 Caroline Smith married John Peter DeWint, granddaughter of John Adams in September 1814.	1	0	0.30650258	0.6934974
Ibn Amira was born in Alzira, the province of Valencia. 	 Ibn Amira was born in the province of Alzira in Valencia.	1	0	0.006477189	0.99352276
Siebenberg described the song as his favorite on the album ` ` because it's so pure and so personal. 	 Siebenberg described the song as his favourite on the album ` ` because it is so personal and so pure.	0	1	0.98469085	0.015309179
Therefore, the boiling, melting and falling points of the alkali metals indicate that the strength of the metallic bonds of the alkali metals decreases down the group. 	 Therefore, the falling melting and boiling points of the alkali metals indicate that the strength of the metallic bonds of the alkali metals in the group decreases.	0	1	0.9914042	0.00859576
During his campaign, he debated McCain twice, once in the flagstaff, and once in Tucson. 	 During his election campaign, he debated McCain twice, once in Tucson, and once in Flagstaff.	0	1	0.9991258	0.00087428396
On 13 November 2016, David Machado murdered Dennis Wallace in Fox Grove Park near the city of Hughson. 	 On November 13, 2016, Deputy David Machado was murdered in Fox Grove Park near the City of Hughson by Dennis Wallace.	1	0	0.029240951	0.9707591
Bonnie Bedelia ( born March 25, 1948 in Bonnie, Bedelia ) is an American actress. 	 Bonnie Bedelia Culkin ( born Bonnie Bedelia, March 25, 1948 ) is an American actress.	1	0	0.015837817	0.9841622
Brewarrina Shire comprises Brewarrina and the villages of Gongolgon, Angledool and Goodooga and the ghost town of Tarcoon. 	 Brewarrina Shire and the villages of Gongolgon, Angledool, Goodooga and the ghost town of Tarcoon.	1	0	0.0030204237	0.9969796
His brother Tom and his son David both had long cricket careers with Gloucestershire, and both captained the county. 	 His brother David and his son Tom both had long cricket careers with Gloucestershire, and both headed the county.	1	0	0.4373569	0.5626431
AleX is an Italian television series. The series was produced by Giorgio Schottler, Guglielmo Duccoli and Alfredo Castelli and written by Videotime. 	 AleX is an Italian television series, written by Alfredo Castelli, Guglielmo Duccoli and Giorgio Schottler, produced by videotime.	1	0	0.015599256	0.9844007
Fossils commonly found in the St. Louis include the bryozoan corals ` ` Lithostrotion'' and ` ` Lithostrotionella'' and the rugosan ` ` Fenestrellina''. 	 Fossils frequently found in St. Louis include the rugosan corals'' Lithostrotion ` ` and'' Lithostrotionella ` ` and the Bryozoan'' Fenestrellina ` `.	1	0	0.27694565	0.72305435
Other difficulties included Peter Jackson's decision to change composers from Howard Shore to James Newton Howard seven weeks before the film opened. 	 Other difficulties included Peter Jackson's decision to switch Howard Shore composers to James Newton Howard seven weeks before the film change.	1	0	0.0028793882	0.9971206
The first Foreman of Signals course was in 1951 and the 86th and 87th courses are the current race course. 	 The first Foreman of Signals course was in 1951 and the current courses are the 86th and 87th running of the track.	0	1	0.9993057	0.0006942647
vidas distintas, is a 1969 Mexican telenovela transmitted by Televisa and originally produced by Telesistema Mexicano. 	 Tres vidas distintas, is a 1969 Mexican telenovela transmitted by Televisa and originally produced by Telesistema Mexicano.	1	0	0.0033252633	0.9966748
Some of them are described here and some of them are linked under ` ` External links'' below. 	 Some of them are described below and some of them are linked here under ` ` External Links''.	1	0	0.011126938	0.98887306
But the Red Bulls lost the 1st round of the playoffs. 	 The Red Bulls lost but made the 1st round of the playoffs.	1	0	0.009486113	0.9905139
Statesboro - - Bulloch County Airport is the home of the U. S. Auxiliary's Air Force ; Statesboro ` ` Eagle'' Composite Squadron ( GA451 ) of Civil Air Patrol. www. statesborocap. com. 	 Statesboro - - Bulloch County Airport is home to the Civil Air Patrol's Statesboro ` ` Eagle'' Composite Squadron ( GA451 ) of the U. S. Air Force Auxiliary. www. statesborocap. com	1	0	0.012616071	0.98738384
On 20 February 1959, Prime Minister John Diefenbaker completed the project and the five finished arrows were dismantled. 	 On 20 February 1959, Prime Minister John Diefenbaker completed the project and the five arrows were completed.	1	0	0.0069287024	0.99307126
Siebenberg described the song as his favourite on the album ` ` because it is so personal and so pure. 	 Siebenberg has described the song as his favourite on the album ` ` because it's so pure and so personal.''	0	1	0.9986085	0.0013914917
This genus is presently in the family of lizards known as Iguanidae, subfamily Polychrotinae, and is no longer classified in the now invalid family, Polychrotidae. 	 This genus is now classified in the family of lizards, known as Iguanidae, subfamily Polychrotinae, and is no longer classified in the current invalid family, polychrotidae.	0	1	0.9990626	0.0009374281
In 1974 the urban district was merged with Repton Rural District and part of South East Derbyshire Rural District to form the present South Derbyshire District. 	 In 1974, the district was merged with the Repton Rural District and part of the South East Derbyshire Rural District to form the present - day South Derbyshire District.	1	0	0.023086274	0.97691375
It features major league style dugouts and locker rooms and a modern training facility, making it one of the most complete facilities in NCAA Division II college baseball. 	 It features spacious league style Dugouts and changing rooms and a modern training facility, making it one of the most complete facilities in NCAA Division II College Baseball.	1	0	0.004947739	0.9950523
After ferrying reinforcements from North Africa, she returned to Oran 18 August to prepare for the invasion of Italy itself, for which she sailed 5 September. 	 After promoting reinforcements from North Africa, she returned to Oran on August 18 to prepare for the invasion of Italy, for which she sailed on September 5.	0	1	0.87800837	0.12199156
On December 7, 2017 NVIDIA officially announced the Nvidia TITAN V. 	 Nvidia officially announced the NVIDIA TITAN V on December 7, 2017.	0	1	0.9988789	0.0011210402
The following is a list of fouls outlined by the states that regulate MMA, as established by the Nevada State Athletic Commission : 	 The following is a list of fouls defined by the states that regulate MMA as outlined by the Nevada State Athletic Commission.	1	0	0.013776855	0.98622316
In Belgrade he played for the clubs of the FR Yugoslavia, FK Rad and FK Obilić before moving to clubs in France and Turkey. 	 Agbo played for the Belgrade clubs FK Rad and FK Obilić in FR Yugoslavia before moving to clubs to France and Turkey.	1	0	0.0035176172	0.9964824
It is native to three very limited areas located in Santa Cruz, Monterey Peninsula, and San Luis Obispo Counties. 	 It is located in three very limited areas of Santa Cruz, Monterey Peninsula and San Luis Obispo Counties.	1	0	0.007171308	0.99282867
In 1979 he had his best year on tour, a quarterfinal in Tel Aviv, Johannesburg and Atlanta. 	 In 1979, he had his best year on tour, a quarter - finals in Atlanta, Johannesburg and Tel Aviv.	0	1	0.9264156	0.07358444
Vermont is bordered to the north of Mitcham, to the west by Nunawading and Forest Hill, to the south by Vermont and to the east by Wantirna and Ringwood. 	 Vermont South is bordered to the north by Mitcham, to the west by Nunawading and Forest Hill, to the south of Vermont and to the east by Wantirna and Ringwood.	1	0	0.02169422	0.97830576
` ` The Rider's Digest'' is now a monthly magazine published with two versions : the Retail - Version and the 60 - page free edition. 	 ` ` The Rider's Digest'' is now a monthly magazine with two versions published : the free edition, and the 60 page retail edition.	1	0	0.013463013	0.986537
On 20 February 1959, Prime Minister John Diefenbaker completed the project and the five finished arrows were dismantled. 	 On February 20, 1959, Prime Minister John Diefenbaker finished the project and the five dismantled arrows were completed.	1	0	0.2763256	0.7236744
A biblical doom is a formal blessing in its most negative sense. 	 A biblical doom is, in its most formal sense, a negative blessing.	1	0	0.04578377	0.9542162
Spanish Florida was defended by a few hundred regular troops ; Spanish policy was to pacify the Indians in their territory and not to provide them with weapons. 	 Spanish Florida was defended by a few hundred Spanish troops, and the regular policy was to pacify the Indians in their territory and not to provide them with weapons.	1	0	0.006800726	0.9931993
The Property Manager is a term widely used in the United Kingdom to describe the relative differences in constant terms from cheaper to more expensive housing. 	 The property ladder is a term widely used in the United Kingdom to describe the constant differences in relative terms from cheaper to more expensive housing.	1	0	0.28385824	0.71614176
Sergei Prokofiev wrote a ` ` Fantasia on Scheherazade'' for piano, which he recorded on piano roll. 	 Sergei Prokofiev wrote a ` ` Fantasia on Scheherazade'' for piano, which he recorded on a piano role.	1	0	0.003187281	0.99681276
In 1291, Mahaut married Otto IV, Count of Burgundy. She married the mother of three children, including two girls who became kings of France. 	 In 1291, Mahaut married the Count of Burgundy, Otto IV, who was mother of three children, including two girls who married kings of France.	1	0	0.018551413	0.9814486
They were there for us to pray and they were there for us to enjoy. 	 They were there to enjoy us and they were there to pray for us.	0	1	0.9877566	0.012243386
The wrestler then jumps forward and swings around to fall backwards and let the opponent's head drop in the mat. 	 The wrestler jumps around and swings forward to fall back and drop the opponent's head into the mat.	1	0	0.0061963517	0.9938036
The wrestler then jumps around and swings forward to fall backwards and drop the opponent's head into the mat. 	 The wrestler then jumps forward and swings around to fall backwards and let the opponent's head drop into a mat.	1	0	0.005984901	0.99401516
Bellman died on December 8, 1931 in Louisville, Kentucky and is interred at Calvary Cemetery in Louisville. 	 Bellman died in Louisville on 8 December 1931 and is buried at the Calvary Cemetery in Louisville, Kentucky.	1	0	0.0045261383	0.9954738
This genus is now classified in the family of lizards, known as Iguanidae, subfamily Polychrotinae, and is no longer classified in the current invalid family, polychrotidae. 	 This genus is currently classified in the family of lizards, known as Iguanidae, subfamily Polychrotinae, and is no longer classified in the now invalid family, polychrotidae.	0	1	0.9929127	0.007087363
Brewarrina includes Brewarrina Shire and the villages of Gongolgon, Angledool and Goodooga and the ghost town of Tarcoon. 	 Brewarrina Shire comprises Brewarrina and the villages of Gongolgon, Angledool and Goodooga and the ghost town of Tarcoon.	1	0	0.003531593	0.9964684
Some of them are described here and some of them are linked under ` ` External links'' below. 	 Some of them are described below and some of them are linked to ` ` External Links'' here.	1	0	0.034464486	0.96553546
Following her success, Jane Campion hired Jones for a television miniseries that turned into the film Angel at my Table, an adaptation of Janet Frame's autobiography. 	 Following her success, Jane Campion Jones was an adaptation of Janet Frame ’ s autobiography for a television miniseries that turned into the film Angel at my Table.	1	0	0.005193193	0.9948068
“ Cosmic Explorer ” was released in four different formats by Universal J Japan, Universal Music and Perfume Records on 6 April 2016. 	 “ Cosmic Explorer ” was released in four different formats by Universal Music Japan, Universal J and Perfume Records on April 6th, 2016.	1	0	0.0043368028	0.9956632
Grady Howard was elected first mayor on this date, and was officially named the interim mayor of Spring Lake on June 5, 1951. 	 On this date, Grady Howard was elected the first mayor and officially appointed Mayor of Spring Lake on June 5, 1951.	1	0	0.0059968955	0.9940031
An international independent group of experts examined the impact of the accident and concluded that no one was poisoned or killed as a result of the accident. 	 An independent international group of experts examined the effects of the accident and concluded that no one was killed or poisoned as a result of the accident.	0	1	0.8704617	0.12953834
Following his death in 1946, his papers on this project were still in a uniformly rough state. 	 On his death in 1946, his papers on this project were uniformly in a still rough state.	1	0	0.009726657	0.9902733
He eventually established himself in northwestern Italy, apparently supported by Guy, where he probably received the title of ` ` comes''. 	 He established himself eventually in northwestern Italy, apparently supported by Guy, where he probably comes'' title ` `.	1	0	0.002982144	0.99701786
Alexandre Édouard Maurice Cossmann, full name Maurice Cossmann ( 18 September, 1850 - - 17 May, 1924 ) was a French paleontologist and malacologist. 	 Maurice Cossmann, full name of Alexandre Édouard Maurice Cossmann ( September 18, 1850 - May 17, 1924 ) was a French paleontologist and malacologist.	1	0	0.005817074	0.9941829
It was sold over to Lord Cromwell in 1605 and made to Sir Francis Blundell in 1636. 	 In 1605, it was sold to Lord Cromwell and moved to Sir Francis Blundell in 1636.	0	1	0.9804318	0.01956821
A Peri whose power appears in her hair is in Elizabeth Ann Scarborough ’ s novel from 1984, ` ` The Harem of Aman Akbar''. 	 A peri, whose power is in her hair, appears in Elizabeth Ann Scarborough's 1984 novel ` ` The Harem of Aman Akbar''.	1	0	0.0039422614	0.99605775
The Audi V8 competed during its presence in the DTM with much smaller and roughly smaller Mercedes 190, BMW M3 and slightly lighter Opel Omega 3000. 	 The Audi V8 competed with much smaller and lighter Mercedes 190, BMW M3 and somewhat smaller Opel Omega 3000 during its DTM presence.	1	0	0.0073868996	0.9926131
Brewarrina Shire includes Brewarrina and the villages of Gongolgon, Angledool and Goodooga and the ghost town of Tarcoon. 	 Brewarrina Shire and the villages of Gongolgon, Angledool, Goodooga and the ghost town of Tarcoon.	1	0	0.0030288487	0.99697113
Passing south of Tremont Park, the Cross Bronx westbound serves exit 3, which serves Third Avenue. 	 The Cross Bronx Westbound serves to the south of Tremont Park, exit 3, which serves Third Avenue.	1	0	0.0040158145	0.9959842
The ` ` IPA'' consists of 500 supplementary, 300 ground and 200 complementary symbols. 	 The ` ` IPA'' consists of 500 complementary, 300 basic and 200 supplementary symbols.	0	1	0.99930966	0.00069029594
With his help, the Aquilonian army is defeated and occupied by that of the rival kingdom of Nemedia. 	 With his aid the Aquilonian army is occupied by that of the rival kingdom of Nemedia and defeated.	1	0	0.49047413	0.50952584
The following table compares the performance of LOD aware rendering and a brute detail ( full force ) method. 	 The following table compares the performance of the LOD - capable rendering and a full detail method ( ` ` brute - force'' ).	1	0	0.405291	0.59470904
The Holbrook station closed in 1962, so the nearest access to the line is at the Medford station or Ronkonkoma station. 	 The Holbrook station was closed in 1962, so the nearest access to the line is at Ronkonkoma Station or Medford Station.	0	1	0.67591095	0.32408902
Although the Village of Friendship Heights is not an established municipality, it was established in 1914 as a special tax district. 	 Although not an incorporated municipality, the Village of Friendship Heights was established as a Special Tax District in 1914.	1	0	0.06700438	0.93299556
Thomas Bryn represented Råbyggelaget Amt ( Even Aust - Agder ) at the Norwegian Constituent Assembly in 1814, together with now Torkildsen Lande and Ole Knudsen Tvedten. 	 Together with Even Torkildsen Lande and Ole Knudsen Tvedten, Thomas Bryn represented the Råbyggelaget Amt ( now Aust - Adder ) at the Norwegian Constituent Assembly in 1814.	1	0	0.25140825	0.7485917
Bonnie Bedelia Culkin ( born March 25, 1948 in Bonnie Bedelia ) is an American American actress. 	 Bonnie Bedelia ( born March 25, 1948 in Bonnie, Bedelia ) is an American actress.	1	0	0.006101627	0.9938984
The NVIDIA TITAN V was officially announced by Nvidia on 7 December 2017. 	 NVIDIA officially announced the Nvidia TITAN V on December 7, 2017.	0	1	0.93796885	0.062031113
These three paternal dynasties ruled the kingdom of Waalo with the Mbooj maternal family. 	 These three maternal dynasties ruled the kingdom of Waalo with the paternal family of the Mbooj.	1	0	0.0036120005	0.9963881
He then taught school in Toledo, OH and was the acting superintendent of schools in Cleveland from 1856 - 1859. 	 He then taught school in Toledo, OH, and from 1856 - 1859 was the theater of schools in Cleveland.	1	0	0.0042044693	0.9957955
Scrivener dates the manuscript to the 13th century, C. R. Gregory to the 12th century, currently the manuscript is dated to the 12th century by INTF. 	 Scrivener dated the manuscript to the 12th century, C. R. Gregory to the 13th century. Currently the manuscript is dated by the INTF to the 12th century.	1	0	0.0043180813	0.9956819
In 2010, Harvard University defeated New York University 3 - 1 - 1 to win its first National Championship. 	 In 2010, Harvard University New York University defeated 3 - 1 - 1 to win its first National Championship.	1	0	0.05203906	0.947961
A Peri whose power is in her hair appears in Elizabeth Ann Scarborough ’ s novel ` ` The Harem of Aman Akbar'' from 1984. 	 A peri, whose power appears in her hair, is in Elizabeth Ann Scarborough's 1984 novel, ` ` The Harem of Aman Akbar''.	1	0	0.0033830886	0.9966169
The howitzer regiment had been removed and the original artillery regiment retained the number of the standard light regiment. 	 The peak regiment had been removed, and the original artillery regiment retained the number of the standard light regiment.	1	0	0.0036039455	0.9963961
These efforts would prove to be forward - looking, as the population of nearby Silicon Valley exploded, and the boom in Tri - Valley would dramatically increase land prices. 	 These efforts would prove to be prescient as the population of the nearby Silicon Valley exploded and the boom of Tri - Valley would dramatically increase land prices.	1	0	0.0040481123	0.9959519
Elachista menura is a moth of the Elachistidae family that is found in the mountainous areas and coastal areas of New South Wales and Queensland. 	 Elachista menura is a mother of the Elachistidae family, which is found in the coastal areas and mountainous areas of New South Wales and Queensland.	0	1	0.99932814	0.0006718852
Another way to control the population of deers is to regulate the birth rate. 	 Another way to regulate the population of deer is to control the birth rate.	0	1	0.9969702	0.0030297902
Vermont is bordered to the north by Mitcham, to the west of Nunawading and Forest Hill, to the south by Vermont and to the east by Wantirna and Ringwood. 	 Vermont South is bordered to the north of Mitcham, to the west by Nunawading and Forest Hill, to the south by Vermont and to the east by Wantirna and Ringwood.	1	0	0.007532351	0.9924677
These three maternal dynasties ruled the kingdom of Waalo with the paternal family of the Mbooj. 	 These three paternal dynasties governed the Kingdom of Waalo with the maternal family Mbooj.	1	0	0.028924728	0.97107536
Mrs. Glad had acted in Ovamboland in 1901 - - 1919 and 1926 - - 1936, and had worked there as the first inspector of schools. 	 Mrs. Glad had worked in Ovamboland in 1901 - - 1919 and 1926 - - in 1936 and worked as the first inspector of schools there.	1	0	0.041818902	0.9581811
In 1291, Mahaut married the count de Burgundy Otto IV, married the mother of three children, including two girls who became kings of France. 	 In 1291, Mahaut married the Count of Burgundy, Otto IV, who was mother of three children, including two girls who married kings of France.	1	0	0.03491336	0.9650866
The Italian television series AleX was written by Alfredo Castelli, Guglielmo Duccoli and Giorgio Schottler and produced by videotime. 	 AleX is an Italian television series. The series was produced by Giorgio Schottler, Guglielmo Duccoli and Alfredo Castelli and written by Videotime.	1	0	0.18759851	0.81240153
João Martins Pena and Francisca de Paula Julieta Pena was born to Martins Pena in Rio de Janeiro. 	 Was born Martins Pena in Rio de Janeiro, João Martins Pena and Francisca de Paula Julieta Pena.	1	0	0.042311538	0.9576885
Aldro was founded at Meads in Eastbourne in 1898 and moved to its former home, the present residence of Sir Edgar Horne, 1st Baronet, in 1940. 	 Aldro was founded in 1898 in Meads in Eastbourne and moved to its present home in 1940, the former residence of Sir Edgar Horne, 1st Baronet.	1	0	0.2036428	0.79635715
Selim married Gülbahar Hatun, who was the mother of Bayezid II, successor to Bayezid II and nephew of Sitti Mükrime Hatun. 	 Selim I married Gülbahar Hatun, who was the mother of Bayezid II's successor, Bayezid II and nephew of Sitti Mükrime Hatun.	0	1	0.9818171	0.018182863
Hubert warns Robert that another friend, the super - aristocratic Mireille, is yet to come. 	 Robert Hubert warns Robert that another friend, the super - aristocratic Mireille, is yet to come.	1	0	0.00395763	0.9960424
In the final challenges of the second and fifth levels, Clayton must use his shock against his mechanized enemies, but he can not use sunstones. 	 In the final challenges of the second and fifth levels, Clayton must use his prod against his mechanized enemies, but can not use any sunstones.	1	0	0.0028448661	0.9971551
Sukumar's friend Stephen ( Murugan ) helps them in the hour of crisis, and lovers unite in marriage. 	 Murugan's friend Stephen ( Sukumar ) helps them in their hour of crisis and the lovers unite in marriage.	1	0	0.0042142845	0.99578565
In 1880 the cultivation was introduced in Cuba by Fernando Heydrich in Matanzas. 	 Its cultivation was introduced by Fernando Heydrich in Cuba in 1880.	1	0	0.005586062	0.99441385
The station was heard in Finland, southern Sweden and parts of eastern Europe. 	 The station was heard in Finland, Sweden and parts of Eastern Europe.	1	0	0.009282951	0.990717
The uvular ejective is a kind of consonantal sound that is used in some spoken languages The symbol in the International Phonetic Alphabet, which represents that sound. 	 The Consonant - Ejective is a kind of uvular sound that is used in some spoken languages The symbol in the International Phonetic Alphabet, which represents this sound,	1	0	0.034185722	0.9658143
